X Position,Y Position,Z Position,X Quaternion,Y Quaternion,Z Quaternion,W
-0.1599835217034785,-0.1590521386412304,0.397756643319519,-0.1342878187125919,0.3255426977866554,0.3569071995332338,0.8652201942768932
-0.1613869406837416,-0.1596949414045041,0.3981849621127499,-0.1342878187125919,0.3255426977866554,0.3569071995332338,0.8652201942768932
-0.1584611078551158,-0.1590570849941393,0.3979049200558653,-0.1342878187125919,0.3255426977866554,0.3569071995332338,0.8652201942768932
-0.1616193466164824,-0.1579642928474521,0.3976314412740644,-0.1342878187125919,0.3255426977866554,0.3569071995332338,0.8652201942768932
-0.1605211399734065,-0.1582411820405393,0.3974939175829229,-0.1342878187125919,0.3255426977866554,0.3569071995332338,0.8652201942768932
-0.1599781615534572,-0.1575799279267049,0.3988942623643339,-0.1342878187125919,0.3255426977866554,0.3569071995332338,0.8652201942768932
-0.1582912113392864,-0.158657597457037,0.397346489702343,-0.1342878187125919,0.3255426977866554,0.3569071995332338,0.8652201942768932
-0.1602550494076966,-0.1581268913099205,0.3982454307372411,-0.1342878187125919,0.3255426977866554,0.3569071995332338,0.8652201942768932
-0.1596689819405632,-0.1589749506134881,0.3981400457183748,-0.1342878187125919,0.3255426977866554,0.3569071995332338,0.8652201942768932
-0.1623221689412615,-0.1590374271514384,0.3983228862062051,-0.1342878187125919,0.3255426977866554,0.3569071995332338,0.8652201942768932
-0.16085986847162,-0.1590742004963924,0.3964710384447272,-0.1342878187125919,0.3255426977866554,0.3569071995332338,0.8652201942768932
-0.1589908836984659,-0.2125955226584164,0.3397320387254677,-0.1074301261943563,0.2144918882086194,0.4347509904860381,0.8680112753587793
-0.1583385807223117,-0.2130868089513803,0.3400350073637341,-0.1074301261943563,0.2144918882086194,0.4347509904860381,0.8680112753587793
-0.1593498921357747,-0.2142221335837196,0.3416250383300049,-0.1074301261943563,0.2144918882086194,0.4347509904860381,0.8680112753587793
-0.1590473543150613,-0.2133311697315288,0.3401688082462917,-0.1074301261943563,0.2144918882086194,0.4347509904860381,0.8680112753587793
-0.1590893598933515,-0.2125693936181195,0.3394114951034827,-0.1074301261943563,0.2144918882086194,0.4347509904860381,0.8680112753587793
-0.1597916447056798,-0.2131522340615664,0.3399899662774961,-0.1074301261943563,0.2144918882086194,0.4347509904860381,0.8680112753587793
-0.157858016466585,-0.2119166466506353,0.3390420382790748,-0.1074301261943563,0.2144918882086194,0.4347509904860381,0.8680112753587793
-0.160174338544985,-0.2143362515994167,0.339460298123483,-0.1074301261943563,0.2144918882086194,0.4347509904860381,0.8680112753587793
-0.160334173152259,-0.2107617468226214,0.3375326369674533,-0.1074301261943563,0.2144918882086194,0.4347509904860381,0.8680112753587793
-0.1593835600009544,-0.2133277726414355,0.3391559035709353,-0.1074301261943563,0.2144918882086194,0.4347509904860381,0.8680112753587793
-0.1592466980626191,-0.2114813499738754,0.3396449232271979,-0.1074301261943563,0.2144918882086194,0.4347509904860381,0.8680112753587793
-0.0115079781356071,-0.0590348377447265,0.4939089218987477,-0.4020383063029235,0.4879772609291058,0.4926441202904813,0.5979508038496327
-0.0099031649521978,-0.0571625850288211,0.4932665456910481,-0.4020383063029235,0.4879772609291058,0.4926441202904813,0.5979508038496327
-0.0114957918007588,-0.0591568249456383,0.4922117723480742,-0.4020383063029235,0.4879772609291058,0.4926441202904813,0.5979508038496327
-0.0107288432194927,-0.0592529468188212,0.4947954975806387,-0.4020383063029235,0.4879772609291058,0.4926441202904813,0.5979508038496327
-0.0119213207150442,-0.0584806711394632,0.4948572104834567,-0.4020383063029235,0.4879772609291058,0.4926441202904813,0.5979508038496327
-0.0106212380422149,-0.0588670614647191,0.4927373309619761,-0.4020383063029235,0.4879772609291058,0.4926441202904813,0.5979508038496327
-0.0109629549430905,-0.0594217236571331,0.4945706958846065,-0.4020383063029235,0.4879772609291058,0.4926441202904813,0.5979508038496327
-0.0118120906680782,-0.0588052263346727,0.4940773212106892,-0.4020383063029235,0.4879772609291058,0.4926441202904813,0.5979508038496327
-0.0111525148600552,-0.0576248787147124,0.492622233449944,-0.4020383063029235,0.4879772609291058,0.4926441202904813,0.5979508038496327
-0.0122202471272846,-0.0581519781859646,0.4937033300042949,-0.4020383063029235,0.4879772609291058,0.4926441202904813,0.5979508038496327
-0.0110730067364491,-0.0599113086890655,0.4925621861648789,-0.4020383063029235,0.4879772609291058,0.4926441202904813,0.5979508038496327
-0.0857538042930153,0.2506603230676362,0.0592317951776629,-0.1406018912423509,-0.196703858958006,-0.5642557795149319,0.789401111814583
-0.0867949005905915,0.2523318602271648,0.0590014398840843,-0.1406018912423509,-0.196703858958006,-0.5642557795149319,0.789401111814583
-0.0868502300946466,0.2511632631986005,0.057787668332541,-0.1406018912423509,-0.196703858958006,-0.5642557795149319,0.789401111814583
-0.0857635389924825,0.2503475750894275,0.0592790681751801,-0.1406018912423509,-0.196703858958006,-0.5642557795149319,0.789401111814583
-0.0861728739464389,0.2513819036542941,0.0580251471424195,-0.1406018912423509,-0.196703858958006,-0.5642557795149319,0.789401111814583
-0.0860855168634526,0.2492060478711905,0.0594029298562018,-0.1406018912423509,-0.196703858958006,-0.5642557795149319,0.789401111814583
-0.0855980167418416,0.2521468800141007,0.0598984679202832,-0.1406018912423509,-0.196703858958006,-0.5642557795149319,0.789401111814583
-0.0847096244396089,0.2506131682851397,0.059240842782247,-0.1406018912423509,-0.196703858958006,-0.5642557795149319,0.789401111814583
-0.0853379456702315,0.2510961671475508,0.0605344486496752,-0.1406018912423509,-0.196703858958006,-0.5642557795149319,0.789401111814583
-0.0863731623285543,0.2504629503368892,0.0596580576516776,-0.1406018912423509,-0.196703858958006,-0.5642557795149319,0.789401111814583
-0.0869140452532512,0.2519706929685023,0.0592079312565252,-0.1406018912423509,-0.196703858958006,-0.5642557795149319,0.789401111814583
-0.1131124121708655,0.256222219806795,0.092502296349333,-0.0994808538009797,-0.1526605185527809,-0.5368184787465436,0.8237865297991166
-0.1133970702610299,0.2552991533664487,0.092696164358848,-0.0994808538009797,-0.1526605185527809,-0.5368184787465436,0.8237865297991166
-0.1135560326667965,0.2575715108702752,0.0908393247140551,-0.0994808538009797,-0.1526605185527809,-0.5368184787465436,0.8237865297991166
-0.1124246626498294,0.2564570490725935,0.0921610033394528,-0.0994808538009797,-0.1526605185527809,-0.5368184787465436,0.8237865297991166
-0.1141341897611301,0.2570181498188545,0.0908486744691099,-0.0994808538009797,-0.1526605185527809,-0.5368184787465436,0.8237865297991166
-0.1143839032998797,0.2567871951625677,0.0919966512846459,-0.0994808538009797,-0.1526605185527809,-0.5368184787465436,0.8237865297991166
-0.1154547629139214,0.2560477756211874,0.0921021134567236,-0.0994808538009797,-0.1526605185527809,-0.5368184787465436,0.8237865297991166
-0.1131230969322917,0.2568113641392279,0.0923836881737129,-0.0994808538009797,-0.1526605185527809,-0.5368184787465436,0.8237865297991166
-0.1137638151660716,0.2570179284394532,0.0939690055063868,-0.0994808538009797,-0.1526605185527809,-0.5368184787465436,0.8237865297991166
-0.111502422208406,0.2566751807644346,0.0927752073810827,-0.0994808538009797,-0.1526605185527809,-0.5368184787465436,0.8237865297991166
-0.1127494318275705,0.2574618720969965,0.0901637560497747,-0.0994808538009797,-0.1526605185527809,-0.5368184787465436,0.8237865297991166
0.2706530805515822,0.1289507970309038,0.1891095485385879,-0.0177069834866968,-0.0040026439433739,-0.9752294327118276,0.2204495297110688
0.271513782754383,0.1296619863128046,0.1896902855472325,-0.0177069834866968,-0.0040026439433739,-0.9752294327118276,0.2204495297110688
0.2709062678711508,0.1289741039716755,0.1884677051726574,-0.0177069834866968,-0.0040026439433739,-0.9752294327118276,0.2204495297110688
0.2701605081945043,0.1276580615116662,0.1892218556969959,-0.0177069834866968,-0.0040026439433739,-0.9752294327118276,0.2204495297110688
0.2698765163317798,0.1297141701689525,0.1894419291153635,-0.0177069834866968,-0.0040026439433739,-0.9752294327118276,0.2204495297110688
0.2710324163180961,0.1280106645935343,0.1889867637335758,-0.0177069834866968,-0.0040026439433739,-0.9752294327118276,0.2204495297110688
0.2704021755445572,0.1268005395971095,0.189604638998861,-0.0177069834866968,-0.0040026439433739,-0.9752294327118276,0.2204495297110688
0.2692660963042452,0.1287042266892829,0.1899281437973289,-0.0177069834866968,-0.0040026439433739,-0.9752294327118276,0.2204495297110688
0.2712703531854623,0.1279840880842043,0.1888310080291879,-0.0177069834866968,-0.0040026439433739,-0.9752294327118276,0.2204495297110688
0.2691142518572233,0.1286027870056418,0.1895451803567077,-0.0177069834866968,-0.0040026439433739,-0.9752294327118276,0.2204495297110688
0.2696273680829609,0.1309117128575408,0.1888349681545468,-0.0177069834866968,-0.0040026439433739,-0.9752294327118276,0.2204495297110688
-0.1443215885454854,0.2569096525803642,0.2562912914289955,0.0475986402843234,0.0813339386240658,-0.5028407397166168,0.859226600119099
-0.1445005725598275,0.2567271361999917,0.2566227671279483,0.0475986402843234,0.0813339386240658,-0.5028407397166168,0.859226600119099
-0.1447977538788814,0.257225012429443,0.2571003609793748,0.0475986402843234,0.0813339386240658,-0.5028407397166168,0.859226600119099
-0.1436385481715093,0.2566138047590747,0.2551338451246172,0.0475986402843234,0.0813339386240658,-0.5028407397166168,0.859226600119099
-0.1435155125633587,0.2554074226288365,0.2562982020250148,0.0475986402843234,0.0813339386240658,-0.5028407397166168,0.859226600119099
-0.1446368141093498,0.2560377038540277,0.2546692275795069,0.0475986402843234,0.0813339386240658,-0.5028407397166168,0.859226600119099
-0.1430746253269134,0.2569718397460747,0.2575239869728292,0.0475986402843234,0.0813339386240658,-0.5028407397166168,0.859226600119099
-0.1445669694158995,0.2548346765639567,0.2552383512090772,0.0475986402843234,0.0813339386240658,-0.5028407397166168,0.859226600119099
-0.1433691541274484,0.2571159104307466,0.2567673564168423,0.0475986402843234,0.0813339386240658,-0.5028407397166168,0.859226600119099
-0.1451855068685691,0.2559481002592282,0.2562528497199524,0.0475986402843234,0.0813339386240658,-0.5028407397166168,0.859226600119099
-0.144315620053818,0.2540235237278945,0.2550022891653012,0.0475986402843234,0.0813339386240658,-0.5028407397166168,0.859226600119099
0.0095136926379951,-0.1584267850765224,0.4545789532202281,-0.353266945285772,0.3326892886151075,0.6365327891298549,0.5994550116329005
0.0110960831029133,-0.1580278131558074,0.4546221916159782,-0.353266945285772,0.3326892886151075,0.6365327891298549,0.5994550116329005
0.0105080005239685,-0.1577042628313696,0.4547170259497867,-0.353266945285772,0.3326892886151075,0.6365327891298549,0.5994550116329005
0.0099545357323886,-0.1581493567902678,0.4542481728617952,-0.353266945285772,0.3326892886151075,0.6365327891298549,0.5994550116329005
0.0083092473414158,-0.1591315239072082,0.4539768382326464,-0.353266945285772,0.3326892886151075,0.6365327891298549,0.5994550116329005
0.0082363784621754,-0.159699859592043,0.4549492370365151,-0.353266945285772,0.3326892886151075,0.6365327891298549,0.5994550116329005
0.009923880888054,-0.1586923162294739,0.4531315409803671,-0.353266945285772,0.3326892886151075,0.6365327891298549,0.5994550116329005
0.0108615826443987,-0.1574165097261606,0.4554624262076492,-0.353266945285772,0.3326892886151075,0.6365327891298549,0.5994550116329005
0.0091967565040012,-0.1586671737093683,0.4546843724342557,-0.353266945285772,0.3326892886151075,0.6365327891298549,0.5994550116329005
0.0098382841924147,-0.1578245857593995,0.454244530170021,-0.353266945285772,0.3326892886151075,0.6365327891298549,0.5994550116329005
0.0102410416007064,-0.1599937600267024,0.455368760411084,-0.353266945285772,0.3326892886151075,0.6365327891298549,0.5994550116329005
-0.207544836605988,0.1103070606627167,0.0135663840233059,-0.0795755494390182,-0.3192788580739045,-0.228370203347642,0.9162836858426864
-0.2071527272534621,0.1105021983112544,0.0134812655737216,-0.0795755494390182,-0.3192788580739045,-0.228370203347642,0.9162836858426864
-0.2096856561219746,0.1090288199583698,0.014568647628152,-0.0795755494390182,-0.3192788580739045,-0.228370203347642,0.9162836858426864
-0.2076406491022085,0.1108097862823932,0.0137939785778449,-0.0795755494390182,-0.3192788580739045,-0.228370203347642,0.9162836858426864
-0.2093597765530693,0.1094567609174156,0.0151126256181265,-0.0795755494390182,-0.3192788580739045,-0.228370203347642,0.9162836858426864
-0.2079105146819715,0.1091746331330987,0.0149994822784075,-0.0795755494390182,-0.3192788580739045,-0.228370203347642,0.9162836858426864
-0.2047476455470019,0.1092945979128317,0.012222502917665,-0.0795755494390182,-0.3192788580739045,-0.228370203347642,0.9162836858426864
-0.2073756751155639,0.1090386221596219,0.0124617001586662,-0.0795755494390182,-0.3192788580739045,-0.228370203347642,0.9162836858426864
-0.2086411392146973,0.1082487917750961,0.0135802678674202,-0.0795755494390182,-0.3192788580739045,-0.228370203347642,0.9162836858426864
-0.2082980110733738,0.1110243786175502,0.0136836926410988,-0.0795755494390182,-0.3192788580739045,-0.228370203347642,0.9162836858426864
-0.2065587691070933,0.1105520768602863,0.0147507472329253,-0.0795755494390182,-0.3192788580739045,-0.228370203347642,0.9162836858426864
-0.2535991275366341,-0.1285821822029264,0.1043229132310593,0.0375654674789878,-0.1571579653268414,0.2294257208188968,0.9598197998656528
-0.2547667350770865,-0.1287638835039098,0.1046655674442545,0.0375654674789878,-0.1571579653268414,0.2294257208188968,0.9598197998656528
-0.2538370544973388,-0.1319402756800378,0.104649637692876,0.0375654674789878,-0.1571579653268414,0.2294257208188968,0.9598197998656528
-0.2552711869893143,-0.1287176600468429,0.1056906155636694,0.0375654674789878,-0.1571579653268414,0.2294257208188968,0.9598197998656528
-0.251465567074056,-0.1278827558043449,0.1051727308318104,0.0375654674789878,-0.1571579653268414,0.2294257208188968,0.9598197998656528
-0.2541861759641307,-0.1277550139489145,0.1050102033747097,0.0375654674789878,-0.1571579653268414,0.2294257208188968,0.9598197998656528
-0.2539576325068676,-0.1274744476154622,0.1012242091278955,0.0375654674789878,-0.1571579653268414,0.2294257208188968,0.9598197998656528
-0.2537087181061883,-0.1296975024516306,0.1050573706579361,0.0375654674789878,-0.1571579653268414,0.2294257208188968,0.9598197998656528
-0.2517851434388329,-0.128076737139309,0.1037030225054059,0.0375654674789878,-0.1571579653268414,0.2294257208188968,0.9598197998656528
-0.2527183062947631,-0.1280359402608014,0.105110195899363,0.0375654674789878,-0.1571579653268414,0.2294257208188968,0.9598197998656528
-0.2548064435596651,-0.1287816970821259,0.1035403215839863,0.0375654674789878,-0.1571579653268414,0.2294257208188968,0.9598197998656528
-0.1087300801883859,0.2186365076951599,0.0257133190255451,-0.16063375090303,-0.2592858930636526,-0.5015516178263285,0.8095761844229361
-0.1069433435043229,0.2178964342572928,0.0254005893043438,-0.16063375090303,-0.2592858930636526,-0.5015516178263285,0.8095761844229361
-0.1109087353293295,0.2190797422843878,0.0260682388307934,-0.16063375090303,-0.2592858930636526,-0.5015516178263285,0.8095761844229361
-0.1087364667196388,0.2186473351746257,0.0243764690396126,-0.16063375090303,-0.2592858930636526,-0.5015516178263285,0.8095761844229361
-0.1078904990159081,0.2172418277003445,0.0254329865780498,-0.16063375090303,-0.2592858930636526,-0.5015516178263285,0.8095761844229361
-0.1101434906200623,0.2187802989590732,0.0245520963360525,-0.16063375090303,-0.2592858930636526,-0.5015516178263285,0.8095761844229361
-0.1097257600973448,0.218731828417915,0.0245013035442382,-0.16063375090303,-0.2592858930636526,-0.5015516178263285,0.8095761844229361
-0.1080380150156583,0.2186715220286266,0.0254282210973565,-0.16063375090303,-0.2592858930636526,-0.5015516178263285,0.8095761844229361
-0.1081384417077321,0.2184154079655328,0.0259211572683393,-0.16063375090303,-0.2592858930636526,-0.5015516178263285,0.8095761844229361
-0.1085211569639538,0.2199528627269842,0.0259505475234289,-0.16063375090303,-0.2592858930636526,-0.5015516178263285,0.8095761844229361
-0.1093207002983901,0.2184437208391089,0.0246145207545164,-0.16063375090303,-0.2592858930636526,-0.5015516178263285,0.8095761844229361
-0.0897208289699779,0.0729242547989277,0.4768252624146883,0.1855187823645493,0.5223832857358283,-0.2785336386038081,0.7842942664204158
-0.0905053650532268,0.0711338239252275,0.4740793919156698,0.1855187823645493,0.5223832857358283,-0.2785336386038081,0.7842942664204158
-0.0895279035367252,0.0746572092985335,0.4759701301853738,0.1855187823645493,0.5223832857358283,-0.2785336386038081,0.7842942664204158
-0.0914151967847485,0.072698001697709,0.4786663752145048,0.1855187823645493,0.5223832857358283,-0.2785336386038081,0.7842942664204158
-0.0892500825344364,0.0704981460020333,0.4753590277775409,0.1855187823645493,0.5223832857358283,-0.2785336386038081,0.7842942664204158
-0.0891352153644865,0.0730041319711418,0.4768601393037364,0.1855187823645493,0.5223832857358283,-0.2785336386038081,0.7842942664204158
-0.0888287535009924,0.0733330806008455,0.4776442130364507,0.1855187823645493,0.5223832857358283,-0.2785336386038081,0.7842942664204158
-0.0908642748211699,0.0741845746687345,0.4779684206815224,0.1855187823645493,0.5223832857358283,-0.2785336386038081,0.7842942664204158
-0.0884008686576323,0.0740778752019412,0.4776688038334925,0.1855187823645493,0.5223832857358283,-0.2785336386038081,0.7842942664204158
-0.091057268142788,0.0735108494639233,0.4767345796000524,0.1855187823645493,0.5223832857358283,-0.2785336386038081,0.7842942664204158
-0.0897140835993997,0.0742559076985987,0.4768478724316072,0.1855187823645493,0.5223832857358283,-0.2785336386038081,0.7842942664204158
0.0589917195777759,-0.2026161210941774,-0.013229183026167,0.3080070118444415,-0.2311198345275965,0.7381755581957201,0.5539062628505219
0.0584172448976381,-0.2022088516162955,-0.0140581488313992,0.3080070118444415,-0.2311198345275965,0.7381755581957201,0.5539062628505219
0.0606330856502204,-0.2033490850399553,-0.0128883595319229,0.3080070118444415,-0.2311198345275965,0.7381755581957201,0.5539062628505219
0.0590110827725904,-0.2047798065670932,-0.0137968824235665,0.3080070118444415,-0.2311198345275965,0.7381755581957201,0.5539062628505219
0.0583027467684731,-0.2016643273863048,-0.0127453796516038,0.3080070118444415,-0.2311198345275965,0.7381755581957201,0.5539062628505219
0.0590216994143788,-0.2028801433900584,-0.0122734577182913,0.3080070118444415,-0.2311198345275965,0.7381755581957201,0.5539062628505219
0.0577970968262523,-0.2012954303503543,-0.0148155588075124,0.3080070118444415,-0.2311198345275965,0.7381755581957201,0.5539062628505219
0.0596801660837174,-0.2018768862726083,-0.0134497154805938,0.3080070118444415,-0.2311198345275965,0.7381755581957201,0.5539062628505219
0.0583848788176772,-0.2014638369220156,-0.014850121689944,0.3080070118444415,-0.2311198345275965,0.7381755581957201,0.5539062628505219
0.0593741205569827,-0.2021500306979451,-0.0132960885767041,0.3080070118444415,-0.2311198345275965,0.7381755581957201,0.5539062628505219
0.0595080766955671,-0.2027218835745902,-0.0123337569715217,0.3080070118444415,-0.2311198345275965,0.7381755581957201,0.5539062628505219
-0.0750933993504816,0.0582457383040465,-0.084549495419348,-0.1893149041220486,-0.5529636372583616,-0.2628222788993868,0.7676688952024797
-0.076218038252171,0.0582499570835221,-0.0830398066511877,-0.1893149041220486,-0.5529636372583616,-0.2628222788993868,0.7676688952024797
-0.0753921710940936,0.058539945887712,-0.0860569996034341,-0.1893149041220486,-0.5529636372583616,-0.2628222788993868,0.7676688952024797
-0.0749885435985887,0.0589194125937529,-0.0856525699988687,-0.1893149041220486,-0.5529636372583616,-0.2628222788993868,0.7676688952024797
-0.074068232177888,0.0581656006722082,-0.084782423534054,-0.1893149041220486,-0.5529636372583616,-0.2628222788993868,0.7676688952024797
-0.0738636801244645,0.0573258160581191,-0.0844240695318367,-0.1893149041220486,-0.5529636372583616,-0.2628222788993868,0.7676688952024797
-0.0763442895866978,0.060118781242917,-0.0854886793602638,-0.1893149041220486,-0.5529636372583616,-0.2628222788993868,0.7676688952024797
-0.0757204668899764,0.0599262106080518,-0.086900694772417,-0.1893149041220486,-0.5529636372583616,-0.2628222788993868,0.7676688952024797
-0.0750180202010466,0.0588055845801236,-0.0863017223246662,-0.1893149041220486,-0.5529636372583616,-0.2628222788993868,0.7676688952024797
-0.0758330830463154,0.0578675854674455,-0.0846200987157247,-0.1893149041220486,-0.5529636372583616,-0.2628222788993868,0.7676688952024797
-0.0740017778489639,0.0585467038832432,-0.085437681266791,-0.1893149041220486,-0.5529636372583616,-0.2628222788993868,0.7676688952024797
-0.0130704383622046,-0.2995393961043646,0.1897377476910592,0.0118293591934929,-0.0123567910717973,0.691421178282384,0.7222493545847439
-0.0136344373427093,-0.2980182661642588,0.1889318563319437,0.0118293591934929,-0.0123567910717973,0.691421178282384,0.7222493545847439
-0.0149945679300856,-0.2982437703649994,0.1877859789068365,0.0118293591934929,-0.0123567910717973,0.691421178282384,0.7222493545847439
-0.0127369564300094,-0.2988873581947767,0.1899810916339251,0.0118293591934929,-0.0123567910717973,0.691421178282384,0.7222493545847439
-0.0117389261059001,-0.3000821258221933,0.1909836265931227,0.0118293591934929,-0.0123567910717973,0.691421178282384,0.7222493545847439
-0.0107861165169307,-0.3010515264459175,0.1888817687218126,0.0118293591934929,-0.0123567910717973,0.691421178282384,0.7222493545847439
-0.014056793489314,-0.3002833175689469,0.1892947075589575,0.0118293591934929,-0.0123567910717973,0.691421178282384,0.7222493545847439
-0.0128049030403293,-0.3003999885047552,0.1897269847255104,0.0118293591934929,-0.0123567910717973,0.691421178282384,0.7222493545847439
-0.0118404821655186,-0.3000115370152031,0.1896216871483136,0.0118293591934929,-0.0123567910717973,0.691421178282384,0.7222493545847439
-0.0135726364175159,-0.2993088311812253,0.188902178086879,0.0118293591934929,-0.0123567910717973,0.691421178282384,0.7222493545847439
-0.0139711507898437,-0.3006127265396924,0.1882761524899981,0.0118293591934929,-0.0123567910717973,0.691421178282384,0.7222493545847439
0.2745937221924641,0.02303881776373,0.3186064947991359,0.201654363793098,0.0084447135905601,-0.9785626655797166,0.0409794327571035
0.2751289513985211,0.020482533895973,0.3170611152252339,0.201654363793098,0.0084447135905601,-0.9785626655797166,0.0409794327571035
0.2755222058122241,0.0238383240795148,0.3187194803785366,0.201654363793098,0.0084447135905601,-0.9785626655797166,0.0409794327571035
0.2738271540692928,0.0228153370605504,0.3195052805037454,0.201654363793098,0.0084447135905601,-0.9785626655797166,0.0409794327571035
0.2744502849477652,0.0231309279021384,0.317297070422553,0.201654363793098,0.0084447135905601,-0.9785626655797166,0.0409794327571035
0.2750621397279579,0.0227172191211934,0.3182435716421041,0.201654363793098,0.0084447135905601,-0.9785626655797166,0.0409794327571035
0.2753462509814808,0.0225538868840571,0.3186499866996781,0.201654363793098,0.0084447135905601,-0.9785626655797166,0.0409794327571035
0.2734053130548332,0.0233565810261958,0.3184426154950404,0.201654363793098,0.0084447135905601,-0.9785626655797166,0.0409794327571035
0.2747736808418866,0.0212842392034384,0.3176945140086259,0.201654363793098,0.0084447135905601,-0.9785626655797166,0.0409794327571035
0.2731104503044146,0.0240485131035175,0.3197057067978057,0.201654363793098,0.0084447135905601,-0.9785626655797166,0.0409794327571035
0.2744132688061451,0.0237167920486399,0.3191619018284069,0.201654363793098,0.0084447135905601,-0.9785626655797166,0.0409794327571035
-0.1640528288789814,0.2066244394187268,0.0571959021186699,-0.1067654620861795,-0.2210931770829437,-0.4215405384804658,0.8729390113693475
-0.1636137314588263,0.2062904743546638,0.0571657384369105,-0.1067654620861795,-0.2210931770829437,-0.4215405384804658,0.8729390113693475
-0.1650264755194203,0.2079199637164875,0.0562361011457191,-0.1067654620861795,-0.2210931770829437,-0.4215405384804658,0.8729390113693475
-0.1645931424467686,0.2068673683317628,0.0548718007911893,-0.1067654620861795,-0.2210931770829437,-0.4215405384804658,0.8729390113693475
-0.1636934481682486,0.2064280463533226,0.0566600747364536,-0.1067654620861795,-0.2210931770829437,-0.4215405384804658,0.8729390113693475
-0.1628878496502383,0.2076140239551151,0.0569248561564936,-0.1067654620861795,-0.2210931770829437,-0.4215405384804658,0.8729390113693475
-0.1638178738241178,0.2062159064485234,0.0561593889480231,-0.1067654620861795,-0.2210931770829437,-0.4215405384804658,0.8729390113693475
-0.1627554230717038,0.2062527252558878,0.0563387533437086,-0.1067654620861795,-0.2210931770829437,-0.4215405384804658,0.8729390113693475
-0.1630272030928522,0.2070864739519179,0.0576383902907408,-0.1067654620861795,-0.2210931770829437,-0.4215405384804658,0.8729390113693475
-0.1644415470488985,0.205504877422435,0.0575435400148531,-0.1067654620861795,-0.2210931770829437,-0.4215405384804658,0.8729390113693475
-0.1643804751076031,0.2065001290943066,0.0576012893432701,-0.1067654620861795,-0.2210931770829437,-0.4215405384804658,0.8729390113693475
-0.1899387593620148,0.050823983278042,0.4265837381979827,0.0541091916068671,0.4115465500569525,-0.118595270561389,0.9020181784866328
-0.1899124887105043,0.0506142326203073,0.4278943822252416,0.0541091916068671,0.4115465500569525,-0.118595270561389,0.9020181784866328
-0.1923907074305651,0.050768870990367,0.4283565528619615,0.0541091916068671,0.4115465500569525,-0.118595270561389,0.9020181784866328
-0.190858306942172,0.049094959619119,0.4271155514264809,0.0541091916068671,0.4115465500569525,-0.118595270561389,0.9020181784866328
-0.1899955764995061,0.0518854827217878,0.4286316842842378,0.0541091916068671,0.4115465500569525,-0.118595270561389,0.9020181784866328
-0.1893417606531757,0.0509690434289443,0.4249311645086661,0.0541091916068671,0.4115465500569525,-0.118595270561389,0.9020181784866328
-0.1892563367927128,0.0498338009370872,0.4267739331748432,0.0541091916068671,0.4115465500569525,-0.118595270561389,0.9020181784866328
-0.1900902178405357,0.0533576911324976,0.4251058682112099,0.0541091916068671,0.4115465500569525,-0.118595270561389,0.9020181784866328
-0.1890465070253166,0.0516757290354451,0.4276280129409726,0.0541091916068671,0.4115465500569525,-0.118595270561389,0.9020181784866328
-0.19139348639096,0.0508557644119515,0.4252794301247261,0.0541091916068671,0.4115465500569525,-0.118595270561389,0.9020181784866328
-0.1903528876662553,0.052017255685278,0.4273826334306289,0.0541091916068671,0.4115465500569525,-0.118595270561389,0.9020181784866328
0.056140273962956,0.1651722764687128,-0.0440622640342159,-0.3718758960334096,-0.2663727736193013,-0.7229195451403662,0.5178235169222766
0.0550100438465688,0.1648516171333009,-0.0426375498297365,-0.3718758960334096,-0.2663727736193013,-0.7229195451403662,0.5178235169222766
